name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KPHX	33.4342778	-112.0115833	89°	NA	3172.0	0.0	Origin Airport
SPRKY	33.4358333	-111.8910556	135°	11.0	3161.0	11.0	Waypoint
ECLPS	33.0701667	-111.4498333	123°	58.0	3115.0	66.0	Waypoint
KATMN	32.6445278	-110.6791667	105°	86.0	3038.0	152.0	Waypoint
BOXXR	32.4376667	-109.7549444	98°	90.0	2949.0	238.0	Waypoint
PHASE	32.3613056	-109.1578889	102°	57.0	2892.0	292.0	Waypoint
ELP	31.8158333	-106.2819444	106°	278.0	2615.0	566.0	VOR-TAC (NAVAID)
FST	30.9521069	-102.9757114	97°	329.0	2290.0	895.0	VOR-TAC (NAVAID)
KEMPL	30.7203444	-100.8318	98°	207.0	2084.0	1096.0	Reporting Point
JCT	30.5980211	-99.8174811	98°	98.0	1986.0	1193.0	VOR-TAC (NAVAID)
SPURS	30.4052917	-98.3496028	99°	142.0	1844.0	1333.0	Reporting Point
PUFER	30.2240222	-97.0755806	100°	124.0	1720.0	1456.0	Reporting Point
CUZZZ	30.0706472	-96.0633528	100°	99.0	1621.0	1554.0	Reporting Point
IAH	29.9569169	-95.3457192	98°	70.0	1551.0	1623.0	VOR-TAC (NAVAID)
KAPAA	29.8413	-94.468125	99°	86.0	1465.0	1708.0	Reporting Point
PEKON	29.6230222	-92.9239917	100°	151.0	1315.0	1857.0	Reporting Point
LEV	29.1752294	-90.1040192	NA	278.0	1039.0	2133.0	VOR-TAC (NAVAID)
Y290	NA	NA	NA	NA	NA	NA	UNKNOWN
BLVNS	28.382275	-88.0341611	NA	NA	820.0	2352.0	WAYPOINT
Y290	NA	NA	NA	NA	NA	NA	UNKNOWN
GAWKS	27.1815	-83.0875556	102°	NA	319.0	2855.0	Waypoint
BAGGS	27.13425	-82.8408889	122°	25.0	295.0	2880.0	Waypoint
PLOWS	26.9151389	-82.4425833	139°	46.0	248.0	2926.0	Waypoint
MATNY	26.5302778	-82.0743333	138°	56.0	196.0	2976.0	Waypoint
KLEET	26.2371667	-81.7796667	116°	44.0	157.0	3015.0	Waypoint
BARBN	26.0704167	-81.3968889	116°	43.0	115.0	3058.0	Waypoint
JAMAS	25.9496389	-81.1201944	116°	31.0	85.0	3088.0	Waypoint
FROGZ	25.9131667	-81.037	126°	9.0	76.0	3098.0	Waypoint
HATUG	25.8351667	-80.9158333	94°	15.0	63.0	3112.0	Waypoint
KMIA	25.7953611	-80.2901158	NA	63.0	0.0	3172.0	Destination Airport
