name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KJFK	40.6399278	-73.7786925	306°	NA	3979.0	0.0	Origin Airport
COATE	41.1362278	-74.6951667	300°	95.0	3898.0	95.0	Reporting Point
LAAYK	41.4757333	-75.4825861	291°	76.0	3831.0	171.0	Reporting Point
YYOST	41.5827167	-75.8558472	291°	33.0	3800.0	203.0	WAY-PT
DGRAF	41.6862556	-76.2225417	291°	33.0	3769.0	236.0	Reporting Point
MTCAF	41.7698167	-76.5223833	290°	27.0	3744.0	262.0	WAY-PT
REBBL	41.882675	-76.9327944	290°	36.0	3710.0	298.0	Reporting Point
REXXY	42.0110639	-77.4097139	290°	42.0	3671.0	340.0	WAY-PT
HERBA	42.2431361	-78.2744	289°	76.0	3600.0	415.0	WAY-PT
RAAKK	42.3997222	-78.9108333	289°	55.0	3548.0	470.0	WAY-PT
DKK	42.4902778	-79.2741667	NA	32.0	3518.0	502.0	DME
YXU	NA	NA	NA	NA	NA	NA	UNKNOWN
ECK	43.2558333	-82.7180556	270°	NA	3245.0	795.0	TACAN
MONEE	43.2405	-84.4641528	269°	142.0	3104.0	930.0	Reporting Point
DABJU	43.1984361	-86.2732722	270°	147.0	2959.0	1072.0	Reporting Point
MSN	43.1447222	-89.3397222	270°	249.0	2713.0	1317.0	VOR-TAC (NAVAID)
SIBER	43.1346806	-90.3926778	264°	86.0	2629.0	1402.0	Reporting Point
KP78I	43.0	-92.0	258°	132.0	2499.0	1531.0	NRS-WAYPOINT
FOD	42.6111111	-94.2947222	266°	192.0	2307.0	1717.0	VOR-TAC (NAVAID)
KP75E	42.5	-96.0	265°	140.0	2170.0	1857.0	NRS-WAYPOINT
NARLY	42.2353444	-99.2109611	255°	266.0	1912.0	2122.0	Reporting Point
HAAND	41.5675528	-102.2625028	249°	264.0	1651.0	2381.0	WAYPOINT
BICAR	41.1735222	-103.6046139	253°	120.0	1531.0	2498.0	WAYPOINT
EKR	40.0675	-107.925	237°	385.0	1153.0	2879.0	VOR-DME (NAVAID)
KU54Q	39.0	-110.0	235°	214.0	939.0	3080.0	NRS-WAYPOINT
BCE	37.6891667	-112.3038889	225°	248.0	691.0	3315.0	VOR-TAC (NAVAID)
LAKRR	36.0854778	-114.2858778	228°	251.0	445.0	3540.0	WAYPOINT
HAKMN	35.5078611	-115.0797222	227°	96.0	351.0	3630.0	Waypoint
SHTNR	35.1246944	-115.5778333	226°	62.0	291.0	3688.0	Waypoint
SMASH	34.7743333	-116.0238611	226°	56.0	238.0	3741.0	Waypoint
SALYY	34.4168611	-116.4770278	244°	58.0	185.0	3795.0	Waypoint
GLESN	34.3347222	-116.6763889	244°	20.0	165.0	3815.0	Waypoint
ANJLL	34.2111944	-116.9827778	252°	31.0	135.0	3846.0	Waypoint
CAANN	34.1658056	-117.1505833	252°	16.0	119.0	3862.0	Waypoint
BOYEL	34.1053056	-117.37025	253°	21.0	97.0	3884.0	Waypoint
CRCUS	34.0731944	-117.4984444	260°	12.0	85.0	3896.0	Waypoint
KLAX	33.9424964	-118.4080486	NA	85.0	0.0	3979.0	Destination Airport
