name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KLAX	33.9424964	-118.4080486	271°	NA	3979	0	Origin Airport
DLREY	33.9436944	-118.4651389	268°	5.0	3983	5	Waypoint
ENNEY	33.9424722	-118.5057778	265°	4.0	3987	9	Waypoint
NAANC	33.9316667	-118.6438889	177°	13.0	3999	22	Waypoint
HAYNK	33.8405833	-118.6373056	146°	10.0	4003	24	Waypoint
PEVEE	33.6972222	-118.5208333	110°	19.0	3999	29	Waypoint
HOLTZ	33.6445556	-118.343	90°	17.0	3987	34	Waypoint
DOTSS	33.6441111	-117.7952778	77°	51.0	3941	66	Waypoint
EYEDL	33.7513611	-117.2336389	91°	53.0	3888	111	Waypoint
HOMER	33.7460556	-116.9738889	91°	24.0	3867	134	Waypoint
CLEEE	33.7233889	-116.0733056	71°	83.0	3792	217	Waypoint
PKE	34.1019444	-114.6819444	79°	135.0	3657	344	VOR-TAC (NAVAID)
KA27O	34.5	-112.0	73°	251.0	3413	593	NRS-WAYPOINT
KA30Q	35.0	-110.0	72°	191.0	3223	780	NRS-WAYPOINT
KA33S	35.5	-108.0	72°	190.0	3033	967	NRS-WAYPOINT
KA36U	36.0	-106.0	72°	189.0	2845	1154	NRS-WAYPOINT
KENTO	36.7386389	-103.0992028	79°	273.0	2572	1423	Reporting Point
TOTOE	37.0445028	-100.9713528	74°	192.0	2382	1615	WAY-PT
VARNR	37.5865611	-98.3993861	76°	236.0	2146	1848	WAY-PT
WRIGL	37.7452194	-97.5840333	360°	74.0	2072	1922	WAY-PT
WRIGL	37.7452194	-97.5840333	77°	0.0	2072	1922	WAY-PT
ROKNE	37.8862833	-96.8045917	80°	70.0	2002	1992	Reporting Point
KK48E	38.0	-96.0	80°	72.0	1931	2063	NRS-WAYPOINT
KK51I	38.5	-92.0	71°	354.0	1579	2416	NRS-WAYPOINT
KI57M	39.5	-88.0	73°	363.0	1217	2769	NRS-WAYPOINT
WWODD	39.8677917	-86.353225	64°	147.0	1071	2912	WAYPOINT
KI60O	40.0	-86.0	65°	34.0	1039	2943	NRS-WAYPOINT
WWSHR	41.3428028	-82.0516	67°	365.0	699	3283	WAY-PT
DORET	41.8016389	-80.5846222	70°	132.0	584	3407	Reporting Point
JHW	42.1886069	-79.1213078	360°	128.0	478	3530	VOR-DME (NAVAID)
JHW	42.1886069	-79.1213078	109°	0.0	478	3530	VOR-DME (NAVAID)
HOXIE	41.8650111	-77.8526056	109°	111.0	367	3634	Reporting Point
DMACK	41.7857583	-77.5519222	110°	26.0	341	3659	Reporting Point
STENT	41.6790472	-77.1527556	110°	35.0	305	3692	Reporting Point
MAGIO	41.5273833	-76.5964944	110°	49.0	256	3738	Reporting Point
LVZ	41.2727989	-75.6894661	326°	81.0	175	3815	VOR-TAC (NAVAID)
LVZ	41.2728056	-75.6894722	114°	0.0	175	3815	VOR-TAC (NAVAID)
JENNO	41.1529167	-75.3314167	114°	33.0	143	3845	Reporting Point
HARTY	41.0711944	-75.0898889	114°	22.0	120	3866	Reporting Point
STW	40.9958333	-74.8690278	98°	20.0	100	3885	VOR-DME (NAVAID)
LENDY	40.9148333	-74.13525	123°	62.0	43	3947	Reporting Point
LGA	40.7837222	-73.8686111	155°	27.0	18	3970	VOR-DME (NAVAID)
KJFK	40.6399278	-73.7786925	NA	18.0	0	3979	Destination Airport
