name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KLAX	33.9424964	-118.4080486	271°	NA	3979	0	Origin Airport
DLREY	33.9436944	-118.4651389	268°	5.0	3983	5	Waypoint
ENNEY	33.9424722	-118.5057778	265°	4.0	3987	9	Waypoint
NAANC	33.9316667	-118.6438889	177°	13.0	3999	22	Waypoint
HAYNK	33.8405833	-118.6373056	146°	10.0	4003	24	Waypoint
PEVEE	33.6972222	-118.5208333	110°	19.0	3999	29	Waypoint
HOLTZ	33.6445556	-118.343	90°	17.0	3987	34	Waypoint
DOTSS	33.6441111	-117.7952778	77°	51.0	3941	66	Waypoint
EYEDL	33.7513611	-117.2336389	91°	53.0	3888	111	Waypoint
HOMER	33.7460556	-116.9738889	91°	24.0	3867	134	Waypoint
CLEEE	33.7233889	-116.0733056	71°	83.0	3792	217	Waypoint
PKE	34.1019444	-114.6819444	71°	135.0	3657	344	VOR-TAC (NAVAID)
DRK	34.7025	-112.4802778	75°	213.0	3445	551	VOR-TAC (NAVAID)
INW	35.0616667	-110.795	75°	159.0	3287	709	VOR-TAC (NAVAID)
GUP	35.4761111	-108.8725	84°	181.0	3108	889	VOR-TAC (NAVAID)
MIRME	35.7835333	-103.8421889	84°	456.0	2671	1345	WAYPOINT
ZETIB	35.9287	-101.87255	88°	178.0	2499	1523	WAYPOINT
EYMUV	35.9675861	-100.2028528	85°	151.0	2357	1674	Reporting Point
TUL	36.1963889	-95.7880556	87°	398.0	1976	2071	VOR-TAC (NAVAID)
RZC	36.2463889	-94.1213889	81°	150.0	1835	2221	VOR-TAC (NAVAID)
BWG	36.9286111	-86.4433333	77°	690.0	1173	2904	DME
BKW	37.7802778	-81.1233333	73°	480.0	709	3368	VOR-DME (NAVAID)
FANPO	38.4236778	-78.2308889	76°	263.0	455	3615	WAYPOINT
OTT	38.7058333	-76.7447222	75°	133.0	333	3742	VOR-TAC (NAVAID)
SIE	39.0955	-74.8003333	40°	174.0	193	3905	VOR-TAC (NAVAID)
BOTON	39.4144722	-74.45475	40°	46.0	148	3932	Reporting Point
HOGGS	39.5828611	-74.2705833	40°	25.0	125	3946	Reporting Point
PANZE	39.676	-74.1681944	40°	14.0	112	3954	Reporting Point
KARRS	39.8408611	-73.986	28°	24.0	91	3968	Reporting Point
GAMBY	40.0061667	-73.8689722	29°	21.0	71	3976	Reporting Point
CAMRN	40.0173056	-73.8610556	6°	1.0	70	3977	Reporting Point
KJFK	40.6399278	-73.7786925	NA	70.0	0	3979	Destination Airport
