name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KLAX	33.9424964	-118.4080486	271°	NA	3979	0	Origin Airport
DLREY	33.9436944	-118.4651389	268°	5.0	3983	5	Waypoint
ENNEY	33.9424722	-118.5057778	265°	4.0	3987	9	Waypoint
NAANC	33.9316667	-118.6438889	177°	13.0	3999	22	Waypoint
HAYNK	33.8405833	-118.6373056	146°	10.0	4003	24	Waypoint
PEVEE	33.6972222	-118.5208333	110°	19.0	3999	29	Waypoint
HOLTZ	33.6445556	-118.343	90°	17.0	3987	34	Waypoint
DOTSS	33.6441111	-117.7952778	77°	51.0	3941	66	Waypoint
EYEDL	33.7513611	-117.2336389	91°	53.0	3888	111	Waypoint
HOMER	33.7460556	-116.9738889	91°	24.0	3867	134	Waypoint
CLEEE	33.7233889	-116.0733056	71°	83.0	3792	217	Waypoint
PKE	34.1019728	-114.6820664	71°	135.0	3657	344	VOR-TAC (NAVAID)
LANCY	34.2676111	-114.0920389	71°	57.0	3600	399	WAY-PT
DRK	34.7025522	-112.4803417	75°	156.0	3445	551	VOR-TAC (NAVAID)
HOXOL	34.9526333	-111.3198472	75°	110.0	3336	660	Reporting Point
FORAN	35.3728306	-109.3666167	72°	184.0	3154	843	Reporting Point
TANER	35.8682694	-107.4284917	74°	184.0	2970	1024	Reporting Point
ESPAN	36.1198194	-106.3570389	76°	100.0	2870	1124	Reporting Point
KENTO	36.7386389	-103.0992028	73°	300.0	2572	1423	Reporting Point
KK42Y	37.0	-102.0	68°	102.0	2470	1524	NRS-WAYPOINT
KIRKE	38.0897528	-98.4014833	66°	340.0	2131	1856	Reporting Point
MCI	39.2852778	-94.7369444	69°	345.0	1790	2190	VOR-TAC (NAVAID)
KK57G	39.5	-94.0	66°	68.0	1723	2256	NRS-WAYPOINT
GIJ	41.7686111	-86.3183333	82°	696.0	1057	2932	VOR-TAC (NAVAID)
CRL	42.0480267	-83.4575731	86°	239.0	823	3171	VOR-DME (NAVAID)
NA	42.0638111	-83.1421278	86°	26.0	798	3197	Computer Nav Fix
NA	42.1350694	-81.4055917	87°	144.0	658	3341	Computer Nav Fix
COHOW	42.1566361	-80.6941417	88°	59.0	601	3400	Reporting Point
SURLY	42.163125	-80.4463056	88°	20.0	582	3420	Reporting Point
JHW	42.1886069	-79.1213078	360°	109.0	478	3530	VOR-DME (NAVAID)
JHW	42.1886069	-79.1213078	109°	0.0	478	3530	VOR-DME (NAVAID)
HOXIE	41.8650111	-77.8526056	109°	111.0	367	3634	Reporting Point
DMACK	41.7857583	-77.5519222	110°	26.0	341	3659	Reporting Point
STENT	41.6790472	-77.1527556	110°	35.0	305	3692	Reporting Point
MAGIO	41.5273833	-76.5964944	110°	49.0	256	3738	Reporting Point
LVZ	41.2727989	-75.6894661	326°	81.0	175	3815	VOR-TAC (NAVAID)
LVZ	41.2728056	-75.6894722	114°	0.0	175	3815	VOR-TAC (NAVAID)
JENNO	41.1529167	-75.3314167	114°	33.0	143	3845	Reporting Point
HARTY	41.0711944	-75.0898889	114°	22.0	120	3866	Reporting Point
STW	40.9958333	-74.8690278	98°	20.0	100	3885	VOR-DME (NAVAID)
LENDY	40.9148333	-74.13525	123°	62.0	43	3947	Reporting Point
LGA	40.7837222	-73.8686111	155°	27.0	18	3970	VOR-DME (NAVAID)
KJFK	40.6399278	-73.7786925	NA	18.0	0	3979	Destination Airport
