name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KBOS	42.3629444	-71.0063889	21°	NA	642	0	Origin Airport
NHANT	42.4397778	-70.9666667	76°	9.0	650	9	Waypoint
HURBE	42.46075	-70.8519444	116°	10.0	659	17	Waypoint
ORRRR	42.4245833	-70.7537222	158°	9.0	663	22	Waypoint
BUCYK	42.2933611	-70.68375	161°	16.0	660	28	Waypoint
JSTER	42.1393889	-70.6131944	198°	18.0	655	41	Waypoint
SSOXS	41.8368333	-70.7461944	209°	35.0	629	62	Reporting Point
BUZRD	41.5460778	-70.9640806	231°	37.0	597	91	WAYPOINT
SEY	41.1675	-71.5761111	246°	66.0	532	141	VOR-DME (NAVAID)
HTO	40.9188889	-72.3166667	221°	68.0	464	194	VOR-TAC (NAVAID)
RIFLE	40.69005	-72.5819139	221°	34.0	433	228	Reporting Point
GEDIC	40.1461389	-73.2019417	221°	80.0	360	308	Reporting Point
EMJAY	40.093025	-73.2617528	221°	8.0	353	315	Reporting Point
YAZUU	39.41245	-74.0170972	220°	100.0	268	415	Reporting Point
ZIZZI	38.9406833	-74.5289667	256°	69.0	218	483	Reporting Point
ATR	38.8098103	-75.2113225	266°	61.0	158	532	VOR-DME (NAVAID)
LAFLN	38.7909444	-75.5132556	90°	26.0	132	551	Reporting Point
LAFLN	38.7909444	-75.51325	265°	0.0	132	551	Reporting Point
BILIT	38.7543889	-76.066	277°	48.0	85	587	Reporting Point
DEALE	38.79775	-76.5334167	271°	41.0	44	613	Reporting Point
YUCKK	38.7989722	-76.7080278	255°	15.0	29	624	Waypoint
TIRZA	38.7693333	-76.8516944	219°	13.0	19	636	Waypoint
HITEK	38.6886111	-76.9358333	176°	12.0	20	647	Waypoint
MITEY	38.6220556	-76.9298056	340°	7.0	27	652	Waypoint
KDCA	38.8514403	-77.0377214	NA	27.0	0	642	Destination Airport
