name	lat	lon	Outbound_Course	Dis_this_leg	Dis_remaining	Dis_flown	type
KJFK	40.6399278	-73.7786925	306°	NA	3979	0	Origin Airport
COATE	41.1362278	-74.6951667	300°	95.0	3898	95	Reporting Point
LAAYK	41.4757333	-75.4825861	291°	76.0	3831	171	Reporting Point
YYOST	41.5827167	-75.8558472	291°	33.0	3800	203	WAY-PT
DGRAF	41.6862556	-76.2225417	291°	33.0	3769	236	Reporting Point
MTCAF	41.7698167	-76.5223833	290°	27.0	3744	262	WAY-PT
REBBL	41.882675	-76.9327944	290°	36.0	3710	298	Reporting Point
REXXY	42.0110639	-77.4097139	290°	42.0	3671	340	WAY-PT
HERBA	42.2431361	-78.2744	289°	76.0	3600	415	WAY-PT
RAAKK	42.3997222	-78.9108333	360°	55.0	3548	470	WAY-PT
RAAKK	42.3997222	-78.9108333	288°	0.0	3548	470	WAY-PT
NA	42.5711583	-79.6178944	277°	61.0	3491	531	Computer Nav Fix
NA	42.8018278	-82.4804028	278°	236.0	3259	762	Computer Nav Fix
TWIGS	42.8094722	-82.5528611	281°	6.0	3253	767	WAY-PT
BERYS	42.9094361	-83.2999306	280°	62.0	3194	829	WAY-PT
FNT	42.9666667	-83.7469444	280°	37.0	3158	866	VOR-TAC (NAVAID)
KC78Q	43.0	-84.0	279°	21.0	3138	887	NRS-WAYPOINT
DLL	43.5508333	-89.7636111	272°	471.0	2690	1357	VOR-TAC (NAVAID)
FALAR	43.5739	-91.5050889	271°	140.0	2555	1497	Reporting Point
LIYIK	43.585825	-92.8090194	275°	105.0	2454	1602	Reporting Point
ORSKY	43.6697583	-94.2230333	264°	114.0	2349	1716	Reporting Point
DOLTS	43.3942611	-97.204475	260°	243.0	2113	1955	Reporting Point
KD78A	43.0	-100.0	247°	231.0	1888	2182	NRS-WAYPOINT
KEEFF	42.4465028	-101.764075	247°	157.0	1732	2330	WAYPOINT
BFF	41.8941667	-103.4819444	243°	154.0	1578	2477	VOR-TAC (NAVAID)
EKR	40.0675	-107.925	237°	425.0	1153	2879	VOR-DME (NAVAID)
LARVE	39.0479694	-109.9432306	233°	207.0	946	3074	WAYPOINT
BAWER	37.6351889	-112.2794139	229°	258.0	689	3314	WAY-PT
FIZZL	36.9342694	-113.2733083	224°	118.0	572	3423	WAY-PT
LAKRR	36.0854778	-114.2858778	228°	131.0	445	3540	WAYPOINT
HAKMN	35.5078611	-115.0797222	227°	96.0	351	3630	Waypoint
SHTNR	35.1246944	-115.5778333	226°	62.0	291	3688	Waypoint
SMASH	34.7743333	-116.0238611	226°	56.0	238	3741	Waypoint
SALYY	34.4168611	-116.4770278	244°	58.0	185	3795	Waypoint
GLESN	34.3347222	-116.6763889	244°	20.0	165	3815	Waypoint
ANJLL	34.2111944	-116.9827778	252°	31.0	135	3846	Waypoint
CAANN	34.1658056	-117.1505833	252°	16.0	119	3862	Waypoint
BOYEL	34.1053056	-117.37025	253°	21.0	97	3884	Waypoint
CRCUS	34.0731944	-117.4984444	260°	12.0	85	3896	Waypoint
KLAX	33.9424964	-118.4080486	NA	85.0	0	3979	Destination Airport
